id1	id	type	modified	rightsHolder	accessRights	collectionID	datasetID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	informationWithheld	materialSampleID	occurrenceID	catalogNumber	recordNumber	recordedBy	sex	lifeStage	preparations	disposition	associatedMedia	organismID	eventDate	continent	waterBody	country	countryCode	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	identifiedBy	dateIdentified	identificationQualifier	typeStatus	scientificNameID	scientificName	kingdom	class	order	family	genus	specificEpithet	infraspecificEpithet	verbatimTaxonRank	nomenclaturalCode	items
urn:uuid:9eda2886-614a-5e04-9ec4-4eb3a7a67b5c	urn:uuid:4541ae26-d135-44c3-bf70-d3afc863c3d3	PhysicalObject	2019-01-31T18:28:40	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:4541ae26-d135-44c3-bf70-d3afc863c3d3	urn:uuid:4541ae26-d135-44c3-bf70-d3afc863c3d3	NHMO-BI-10008/1-B	364		Female		Blood	Existing		urn:uuid:9eda2886-614a-5e04-9ec4-4eb3a7a67b5c	1999-06-28	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000			1999-06-28				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood, gDNA
urn:uuid:a26ada61-ce63-551a-891d-f9727bcc0917	urn:uuid:c2b69c90-fd9b-4173-bfa9-994735e56332	PhysicalObject	2019-05-16T15:37:07	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:c2b69c90-fd9b-4173-bfa9-994735e56332	urn:uuid:c2b69c90-fd9b-4173-bfa9-994735e56332	NHMO-BI-100080/1-B	N8-U1-D3	Bergseth, Sara	Unknown		Blood	Existing		urn:uuid:a26ada61-ce63-551a-891d-f9727bcc0917	2018-06-15	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Bergseth, Sara	2018-06-15				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:9ef3acd1-c8f9-5335-a3c6-1c59646a023c	urn:uuid:16d0c35c-23f1-4d69-bafa-ee87167bb29b	PhysicalObject	2019-05-16T15:37:07	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:16d0c35c-23f1-4d69-bafa-ee87167bb29b	urn:uuid:16d0c35c-23f1-4d69-bafa-ee87167bb29b	NHMO-BI-100081/1-B	N8-U2-D3	Bergseth, Sara	Unknown		Blood	Existing		urn:uuid:9ef3acd1-c8f9-5335-a3c6-1c59646a023c	2018-06-15	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Bergseth, Sara	2018-06-15				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:1d1a6e7d-8cda-5db0-8bfd-f21dfe0635aa	urn:uuid:64458546-2b03-43a1-ab4d-23e78051d1bb	PhysicalObject	2019-05-16T15:37:07	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:64458546-2b03-43a1-ab4d-23e78051d1bb	urn:uuid:64458546-2b03-43a1-ab4d-23e78051d1bb	NHMO-BI-100082/1-B	N8-U3-D3	Bergseth, Sara	Unknown		Blood	Existing		urn:uuid:1d1a6e7d-8cda-5db0-8bfd-f21dfe0635aa	2018-06-15	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Bergseth, Sara	2018-06-15				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:c9b27a7e-55df-5892-8164-52676463f037	urn:uuid:02241b85-c951-4473-bf38-7cf735e67ede	PhysicalObject	2019-05-16T15:37:07	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:02241b85-c951-4473-bf38-7cf735e67ede	urn:uuid:02241b85-c951-4473-bf38-7cf735e67ede	NHMO-BI-100083/1-B	N8-U4-D3	Bergseth, Sara	Unknown		Blood	Existing		urn:uuid:c9b27a7e-55df-5892-8164-52676463f037	2018-06-15	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Bergseth, Sara	2018-06-15				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:530c79f5-457a-521a-9682-b58eeed4bdd2	urn:uuid:35800dc4-b806-43d9-95b6-d75702cee336	PhysicalObject	2019-05-16T15:37:07	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:35800dc4-b806-43d9-95b6-d75702cee336	urn:uuid:35800dc4-b806-43d9-95b6-d75702cee336	NHMO-BI-100084/1-B	N8-U5-D3	Bergseth, Sara	Unknown		Blood	Existing		urn:uuid:530c79f5-457a-521a-9682-b58eeed4bdd2	2018-06-15	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Bergseth, Sara	2018-06-15				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:c1b74f79-db16-57fc-ab78-601f25d3beb9	urn:uuid:e3087ef4-e361-4e80-a55e-7a4d2105ec5b	PhysicalObject	2019-05-16T15:37:07	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:e3087ef4-e361-4e80-a55e-7a4d2105ec5b	urn:uuid:e3087ef4-e361-4e80-a55e-7a4d2105ec5b	NHMO-BI-100085/1-B	N8-U6-D3	Bergseth, Sara	Unknown		Blood	Existing		urn:uuid:c1b74f79-db16-57fc-ab78-601f25d3beb9	2018-06-15	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Bergseth, Sara	2018-06-15				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:d6f583ed-0162-59b0-8249-2cd1d589ee2f	urn:uuid:b1a9b540-a578-44a8-944e-e5149109ea6d	PhysicalObject	2019-05-16T15:37:07	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:b1a9b540-a578-44a8-944e-e5149109ea6d	urn:uuid:b1a9b540-a578-44a8-944e-e5149109ea6d	NHMO-BI-100086/1-B	N8-U7-D3	Bergseth, Sara	Unknown		Blood	Existing		urn:uuid:d6f583ed-0162-59b0-8249-2cd1d589ee2f	2018-06-15	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Bergseth, Sara	2018-06-15				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:08f6b333-54bf-5666-90bb-f1fb77b6e5d7	urn:uuid:85ee867b-b01c-4e2b-846b-c16c2e469021	PhysicalObject	2019-05-16T15:37:07	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:85ee867b-b01c-4e2b-846b-c16c2e469021	urn:uuid:85ee867b-b01c-4e2b-846b-c16c2e469021	NHMO-BI-100087/1-B	N8-U1-D7	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:08f6b333-54bf-5666-90bb-f1fb77b6e5d7	2018-06-19	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-19				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:e7f41136-7c4f-54cb-ae09-df547c5053fc	urn:uuid:5cd54353-9ad3-43f6-bda7-4fe481adf726	PhysicalObject	2019-05-16T15:37:07	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:5cd54353-9ad3-43f6-bda7-4fe481adf726	urn:uuid:5cd54353-9ad3-43f6-bda7-4fe481adf726	NHMO-BI-100088/1-B	N8-U2-D7	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:e7f41136-7c4f-54cb-ae09-df547c5053fc	2018-06-19	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-19				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:3d66560f-d9d7-59ed-a669-a086909ff1d2	urn:uuid:11a9cba5-0c97-4d3e-9af5-9422fbcebaec	PhysicalObject	2019-05-16T15:37:07	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:11a9cba5-0c97-4d3e-9af5-9422fbcebaec	urn:uuid:11a9cba5-0c97-4d3e-9af5-9422fbcebaec	NHMO-BI-100089/1-B	N8-U3-D7	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:3d66560f-d9d7-59ed-a669-a086909ff1d2	2018-06-19	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-19				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:fb61a86d-9865-51b5-a23c-172513dfb1f9	urn:uuid:03cb1559-a7bd-4c51-ac21-9638a570d5ca	PhysicalObject	2019-01-31T18:28:40	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:03cb1559-a7bd-4c51-ac21-9638a570d5ca	urn:uuid:03cb1559-a7bd-4c51-ac21-9638a570d5ca	NHMO-BI-10009/1-B	AJ190	Johnsen, Arild	Male		Blood	Existing		urn:uuid:fb61a86d-9865-51b5-a23c-172513dfb1f9	2006-05-23	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Johnsen, Arild	2006-05-23				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood, gDNA
urn:uuid:77741202-234e-5aff-b787-96cd5f401ddc	urn:uuid:6b639a71-bdf6-470d-bf79-f26221f91a30	PhysicalObject	2019-05-16T15:37:07	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:6b639a71-bdf6-470d-bf79-f26221f91a30	urn:uuid:6b639a71-bdf6-470d-bf79-f26221f91a30	NHMO-BI-100090/1-B	N8-U4-D7	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:77741202-234e-5aff-b787-96cd5f401ddc	2018-06-19	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-19				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:a4dc99e5-d7ff-5a64-b427-779cebee2d4c	urn:uuid:7838cac6-6d5a-4968-8e32-1fbbd40f0112	PhysicalObject	2019-05-16T15:37:07	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:7838cac6-6d5a-4968-8e32-1fbbd40f0112	urn:uuid:7838cac6-6d5a-4968-8e32-1fbbd40f0112	NHMO-BI-100091/1-B	N8-U5-D7	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:a4dc99e5-d7ff-5a64-b427-779cebee2d4c	2018-06-19	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-19				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:7779ab32-6ffc-5860-b33b-ebe210e207bc	urn:uuid:a8d4b21a-8c40-4142-af17-98a3b0547a77	PhysicalObject	2019-05-16T15:37:07	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:a8d4b21a-8c40-4142-af17-98a3b0547a77	urn:uuid:a8d4b21a-8c40-4142-af17-98a3b0547a77	NHMO-BI-100092/1-B	N8-U6-D7	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:7779ab32-6ffc-5860-b33b-ebe210e207bc	2018-06-19	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-19				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:d3aeadd6-cf85-506a-aeda-dbaa2beca3b1	urn:uuid:ae22d0f0-0546-4e88-8bf5-63a200d6c172	PhysicalObject	2019-05-16T15:37:07	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:ae22d0f0-0546-4e88-8bf5-63a200d6c172	urn:uuid:ae22d0f0-0546-4e88-8bf5-63a200d6c172	NHMO-BI-100093/1-B	N8-U7-D7	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:d3aeadd6-cf85-506a-aeda-dbaa2beca3b1	2018-06-19	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-19				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:65c1d399-767d-5ec9-8025-6b6d92856b5f	urn:uuid:de4504b5-9ce7-4bca-95fe-3b000862a1d5	PhysicalObject	2019-05-16T15:37:07	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:de4504b5-9ce7-4bca-95fe-3b000862a1d5	urn:uuid:de4504b5-9ce7-4bca-95fe-3b000862a1d5	NHMO-BI-100094/1-B	N9-U1-D2	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:65c1d399-767d-5ec9-8025-6b6d92856b5f	2018-06-19	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-19				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
